id,sessionStart,sessionStop,connectorType,energy_consumption(kWh),authType,authId,chargerId,locationId,duration_hrs,time_based_util_rate,Month,Season,day,Carbon_Intensity_(gCO2/kWh),Carbon_Emissions_(gCO2),hour,day_type,emission_per_kWh,month_name
27d8a98b-483a-4706-a071-07be6fe12f80,2024-03-31 08:12:00,2024-03-31 08:41:00,IEC_62196_T2_COMBO,27.325,CUSTOMER,1347862,5000198,50112,0.486388889,2.02662037,3,Spring,Sunday,15,409.875,8,weekend,15.0,March
190396c9-4d76-4089-a8a0-8d138857cfa2,2024-03-31 09:29:00,2024-03-31 10:09:00,IEC_62196_T2_COMBO,44.652,CHARGE_CARD,50125009,5000199,50112,0.671388889,2.797453704,3,Spring,Sunday,14,625.128,9,weekend,14.0,March
85bbb683-1aac-4ae9-8152-b38f5cc60f5a,2024-03-31 09:37:00,2024-03-31 09:53:00,IEC_62196_T2_COMBO,21.604,ANONYMOUS,25991034,5000198,50112,0.272777778,1.136574074,3,Spring,Sunday,14,302.456,9,weekend,14.000000000000002,March
9ff75a12-fa5e-4d33-a17a-dc612a97bdc2,2024-03-31 09:48:00,2024-03-31 10:11:00,IEC_62196_T2_COMBO,17.807,CHARGE_CARD,100036092,5000197,50112,0.38,1.583333333,3,Spring,Sunday,14,249.298,9,weekend,14.000000000000002,March
1c9f7eb2-0f85-46f4-a037-5d32b551bf54,2024-03-31 10:13:00,2024-03-31 10:39:00,IEC_62196_T2_COMBO,28.825,CHARGE_CARD,100036092,5000198,50112,0.435,1.8125,3,Spring,Sunday,14,403.55,10,weekend,14.0,March
c68ce630-2a16-43e0-8507-cf9f9e17a6d1,2024-03-31 10:30:00,2024-03-31 11:11:00,IEC_62196_T2_COMBO,18.199,CUSTOMER,1307154,5000199,50112,0.680833333,2.836805556,3,Spring,Sunday,14,254.786,10,weekend,13.999999999999998,March
892b228d-ee50-4906-af1f-a007948d6f72,2024-03-31 11:20:00,2024-03-31 12:05:00,IEC_62196_T2_COMBO,55.681,CUSTOMER,1347862,5000198,50112,0.746666667,3.111111111,3,Spring,Sunday,15,835.215,11,weekend,15.000000000000002,March
1d06bc8f-157b-4a4d-915e-183f7486694c,2024-03-31 11:28:00,2024-03-31 12:55:00,IEC_62196_T2_COMBO,44.561,CUSTOMER,1312308,5000196,50112,1.4475,6.03125,3,Spring,Sunday,15,668.415,11,weekend,15.0,March
a7dfeb1b-22f7-4f34-84f7-77a70fb09392,2024-03-31 11:41:00,2024-03-31 13:53:00,IEC_62196_T2_COMBO,73.952,CUSTOMER,1351295,5000195,50112,2.201666667,9.173611111,3,Spring,Sunday,15,1109.28,11,weekend,15.0,March
4c702547-6688-47b5-a271-21750e8769fc,2024-03-31 11:52:00,2024-03-31 12:33:00,IEC_62196_T2_COMBO,51.229,CUSTOMER,1149413,5000199,50112,0.686111111,2.858796296,3,Spring,Sunday,16,819.664,11,weekend,16.0,March
cffa345e-f924-40be-8b35-6fd92ce9a9c8,2024-03-31 13:55:00,2024-03-31 14:28:00,CHADEMO,17.417,CUSTOMER,1183898,5000194,50112,0.549722222,2.290509259,3,Spring,Sunday,15,261.255,13,weekend,14.999999999999998,March
c27ac23b-51f3-46b6-a7db-89b2359ec7e4,2024-03-31 14:27:00,2024-03-31 14:46:00,IEC_62196_T2_COMBO,6.402,CUSTOMER,1208763,5000198,50112,0.308611111,1.28587963,3,Spring,Sunday,15,96.03,14,weekend,15.0,March
0058cc78-f997-4a28-b64f-8f9fd290ed53,2024-03-31 14:30:00,2024-03-31 14:49:00,IEC_62196_T2_COMBO,14.059,CUSTOMER,1310270,5000197,50112,0.311944444,1.299768519,3,Spring,Sunday,15,210.885,14,weekend,15.0,March
86535cd9-9a73-4c97-9c98-82d09b91fb67,2024-03-31 14:51:00,2024-03-31 15:19:00,IEC_62196_T2_COMBO,35.883,CUSTOMER,1310270,5000198,50112,0.468333333,1.951388889,3,Spring,Sunday,15,538.245,14,weekend,14.999999999999998,March
829f1faf-d83c-4199-b1db-744604c6c214,2024-03-31 14:52:00,2024-03-31 15:52:00,IEC_62196_T2_COMBO,70.901,CUSTOMER,1264484,5000199,50112,1.003611111,4.181712963,3,Spring,Sunday,15,1063.515,14,weekend,15.000000000000002,March
9db35e72-1f5d-4915-a011-bfaecc31e688,2024-03-31 15:03:00,2024-03-31 15:15:00,IEC_62196_T2_COMBO,6.501,CUSTOMER,1351369,5000195,50112,0.203888889,0.849537037,3,Spring,Sunday,15,97.515,15,weekend,15.0,March
9151ad15-bec5-4a17-a795-4c116d742fba,2024-03-31 15:47:00,2024-03-31 16:11:00,IEC_62196_T2_COMBO,15.689,CUSTOMER,1294692,5000194,50112,0.405277778,1.688657407,3,Spring,Sunday,15,235.335,15,weekend,15.0,March
1d1d03dc-d943-496f-a1b3-62fdf5b28d40,2024-03-31 16:19:00,2024-03-31 17:00:00,IEC_62196_T2_COMBO,26.33,CUSTOMER,1351403,5000195,50112,0.689444444,2.872685185,3,Spring,Sunday,15,394.95,16,weekend,15.0,March
06e2dfe2-4d92-49f3-9355-e29411659d47,2024-03-31 16:40:00,2024-03-31 17:05:00,IEC_62196_T2_COMBO,26.965,CUSTOMER,1348205,5000198,50112,0.4125,1.71875,3,Spring,Sunday,15,404.475,16,weekend,15.000000000000002,March
ff53c2ab-13a0-4067-8a36-22a9722825b6,2024-03-31 17:53:00,2024-03-31 18:50:00,IEC_62196_T2_COMBO,50.465,CUSTOMER,1345191,5000199,50112,0.958888889,3.99537037,3,Spring,Sunday,13,656.045,17,weekend,12.999999999999998,March
96c5844a-006b-4c83-a0c2-d4566207bf6d,2024-03-31 17:57:00,2024-03-31 18:57:00,IEC_62196_T2_COMBO,71.244,CHARGE_CARD,54794530,5000198,50112,0.990555556,4.127314815,3,Spring,Sunday,13,926.172,17,weekend,13.0,March
a7a79c92-ed65-4440-a909-6734296fbc3c,2024-03-31 18:21:00,2024-03-31 18:38:00,IEC_62196_T2_COMBO,12.446,CHARGE_CARD,41296299,5000196,50112,0.277777778,1.157407407,3,Spring,Sunday,13,161.798,18,weekend,13.0,March
aafaf8c9-5733-46fa-98da-e40fdd3f9d7d,2024-03-31 19:24:00,2024-03-31 19:42:00,IEC_62196_T2_COMBO,14.294,CHARGE_CARD,117732431,5000197,50112,0.293333333,1.222222222,3,Spring,Sunday,13,185.822,19,weekend,13.0,March
8184da69-12d2-40b3-893c-67bd520a172a,2024-03-31 19:41:00,2024-03-31 20:00:00,IEC_62196_T2_COMBO,32.787,CUSTOMER,1351474,5000199,50112,0.317777778,1.324074074,3,Spring,Sunday,13,426.231,19,weekend,13.0,March
603a95ee-9ece-428d-9d46-ac27573bbe3f,2024-03-31 20:34:00,2024-03-31 22:21:00,IEC_62196_T2_COMBO,68.087,CUSTOMER,1347862,5000196,50112,1.7825,7.427083333,3,Spring,Sunday,13,885.131,20,weekend,12.999999999999998,March
025f28a4-a668-435f-a769-5c0838673117,2024-03-31 20:35:00,2024-03-31 20:46:00,IEC_62196_T2_COMBO,9.951,CUSTOMER,1351486,5000198,50112,0.1775,0.739583333,3,Spring,Sunday,13,129.363,20,weekend,13.0,March
9429b696-19f9-4104-8dd2-f399bdeb1599,2024-03-31 21:34:00,2024-03-31 21:47:00,IEC_62196_T2_COMBO,38.797,CHARGE_CARD,119917400,5000199,50112,0.227222222,0.946759259,3,Spring,Sunday,13,504.361,21,weekend,13.0,March
7f7e175c-59f9-4e36-8cf0-e11a093c753c,2024-03-31 23:35:00,2024-04-01 00:16:00,IEC_62196_T2_COMBO,34.531,CUSTOMER,1333939,5000198,50112,0.683611111,2.84837963,3,Spring,Sunday,29,1001.399,23,weekend,29.0,March
0c211f3c-240f-4a05-a43a-0bce0b4e712f,2024-04-01 01:24:00,2024-04-01 01:46:00,IEC_62196_T2_COMBO,14.236,CUSTOMER,1208763,5000198,50112,0.360555556,1.502314815,4,Spring,Monday,21,298.956,1,weekday,21.0,April
85d9c25d-3d38-45c1-a393-25cee4f2fb8b,2024-04-01 04:14:00,2024-04-01 05:13:00,IEC_62196_T2_COMBO,71.936,CUSTOMER,1306212,5000199,50112,0.995277778,4.146990741,4,Spring,Monday,23,1654.528,4,weekday,22.999999999999996,April
4f61a032-be46-4581-81ab-a64f7a60dbf3,2024-04-01 08:25:00,2024-04-01 09:09:00,IEC_62196_T2_COMBO,63.666,CUSTOMER,1327399,5000198,50112,0.735555556,3.064814815,4,Spring,Monday,15,954.99,8,weekday,15.000000000000002,April
84af2fcd-fa30-49b9-a8ac-47b417aeb9d4,2024-04-01 08:29:00,2024-04-01 10:06:00,IEC_62196_T2_COMBO,81.368,CUSTOMER,1351566,5000199,50112,1.615277778,6.730324074,4,Spring,Monday,15,1220.52,8,weekday,15.0,April
aa6133e4-86b9-4102-ac6d-44791994e5a6,2024-04-01 08:31:00,2024-04-01 09:47:00,IEC_62196_T2_COMBO,45.142,CHARGE_CARD,118884593,5000195,50112,1.282222222,5.342592593,4,Spring,Monday,15,677.13,8,weekday,14.999999999999998,April
2f0ebf79-549b-4bf9-9809-c67bb40ff577,2024-04-01 09:16:00,2024-04-01 09:30:00,IEC_62196_T2_COMBO,5.527,CUSTOMER,1351403,5000196,50112,0.233888889,0.974537037,4,Spring,Monday,15,82.905,9,weekday,15.0,April
352c2250-e734-4c2e-ae71-195ff818cbd5,2024-04-01 09:34:00,2024-04-01 09:51:00,IEC_62196_T2_COMBO,13.292,CUSTOMER,1351591,5000194,50112,0.291388889,1.21412037,4,Spring,Monday,15,199.38,9,weekday,15.0,April
88639d9e-7eff-40e9-ac68-b5842ddea195,2024-04-01 09:56:00,2024-04-01 10:20:00,CHADEMO,5.149,CUSTOMER,1237123,5000194,50112,0.393055556,1.637731481,4,Spring,Monday,15,77.235,9,weekday,15.0,April
ae3ecca2-37dc-4656-843a-2fe87fd243dd,2024-04-01 10:07:00,2024-04-01 10:40:00,IEC_62196_T2_COMBO,17.727,CUSTOMER,1208296,5000196,50112,0.561388889,2.33912037,4,Spring,Monday,15,265.905,10,weekday,14.999999999999998,April
4f566ff4-5907-46d1-bad8-ca3418c2a554,2024-04-01 10:55:00,2024-04-01 11:57:00,IEC_62196_T2_COMBO,40.18,ANONYMOUS,26027373,5000194,50112,1.023888889,4.266203704,4,Spring,Monday,15,602.7,10,weekday,15.000000000000002,April
2ae20804-0834-45c5-a913-3fbc95d6c2bc,2024-04-01 11:31:00,2024-04-01 11:53:00,IEC_62196_T2_COMBO,35.086,CUSTOMER,1200037,5000199,50112,0.368888889,1.537037037,4,Spring,Monday,16,561.376,11,weekday,16.0,April
00db2e7a-1935-4a35-a159-9ac118bd05fa,2024-04-01 11:39:00,2024-04-01 11:59:00,IEC_62196_T2_COMBO,37.796,CUSTOMER,1296096,5000198,50112,0.329444444,1.372685185,4,Spring,Monday,16,604.736,11,weekday,16.0,April
b3c814fe-cfe5-48ab-bb97-b9deacebe519,2024-04-01 11:57:00,2024-04-01 12:07:00,IEC_62196_T2_COMBO,12.571,CUSTOMER,1200037,5000199,50112,0.179166667,0.746527778,4,Spring,Monday,16,201.136,11,weekday,16.0,April
7ebeef07-31e2-4609-a0be-94c8330eddf7,2024-04-01 12:10:00,2024-04-01 12:29:00,IEC_62196_T2_COMBO,13.228,CUSTOMER,1200037,5000199,50112,0.323333333,1.347222222,4,Spring,Monday,16,211.648,12,weekday,16.0,April
2f31da9f-9698-4ef5-94f2-d935e9506a52,2024-04-01 12:11:00,2024-04-01 13:20:00,IEC_62196_T2_COMBO,43.241,CUSTOMER,1350774,5000196,50112,1.150277778,4.792824074,4,Spring,Monday,16,691.856,12,weekday,16.0,April
c7a2d57e-5d1f-42f8-917b-615948eae76d,2024-04-01 12:33:00,2024-04-01 13:11:00,IEC_62196_T2_COMBO,57.246,CUSTOMER,1101465,5000198,50112,0.6375,2.65625,4,Spring,Monday,16,915.936,12,weekday,16.0,April
da0ce9ea-7df8-4909-ad3c-2ae5946c2002,2024-04-01 13:00:00,2024-04-01 13:43:00,IEC_62196_T2_COMBO,44.107,CUSTOMER,1208962,5000199,50112,0.711111111,2.962962963,4,Spring,Monday,18,793.926,13,weekday,18.0,April
1efde150-40ef-4e9a-9a54-760d6c648fb5,2024-04-01 13:19:00,2024-04-01 14:03:00,CHADEMO,21.875,CUSTOMER,1183898,5000194,50112,0.723055556,3.012731481,4,Spring,Monday,18,393.75,13,weekday,18.0,April
afbcfde3-ea17-4045-bdd2-a2a07d5b2a4a,2024-04-01 13:44:00,2024-04-01 14:00:00,IEC_62196_T2_COMBO,9.296,CUSTOMER,1208962,5000199,50112,0.264444444,1.101851852,4,Spring,Monday,18,167.328,13,weekday,18.0,April
34ea6205-1769-414d-98c5-c2929cc73a93,2024-04-01 14:36:00,2024-04-01 15:16:00,IEC_62196_T2_COMBO,68.534,CUSTOMER,1095378,5000198,50112,0.665277778,2.771990741,4,Spring,Monday,19,1302.146,14,weekday,18.999999999999996,April
24652947-3eec-41c7-95fc-3a1f411e7dd2,2024-04-01 15:15:00,2024-04-01 15:38:00,IEC_62196_T2_COMBO,31.587,ANONYMOUS,26042339,5000199,50112,0.382222222,1.592592593,4,Spring,Monday,17,536.979,15,weekday,17.0,April
252f418e-7a51-4876-81cf-5cf0d299a26c,2024-04-01 15:20:00,2024-04-01 16:04:00,IEC_62196_T2_COMBO,43.108,CUSTOMER,1335814,5000198,50112,0.7275,3.03125,4,Spring,Monday,17,732.836,15,weekday,17.0,April
a71d6533-1074-4a4f-be01-c7730bd4b06c,2024-04-01 15:52:00,2024-04-01 16:20:00,IEC_62196_T2_COMBO,18.141,CUSTOMER,1321686,5000199,50112,0.476111111,1.983796296,4,Spring,Monday,17,308.397,15,weekday,17.0,April
d60c5c43-5639-4129-a2dc-8af496da6c35,2024-04-01 17:12:00,2024-04-01 17:43:00,IEC_62196_T2_COMBO,31.714,CHARGE_CARD,74840905,5000199,50112,0.513888889,2.141203704,4,Spring,Monday,18,570.852,17,weekday,18.0,April
5a035d7f-659b-4b60-89be-5a791f572f0b,2024-04-01 17:56:00,2024-04-01 18:08:00,IEC_62196_T2_COMBO,5.306,CUSTOMER,1159489,5000197,50112,0.190833333,0.795138889,4,Spring,Monday,18,95.508,17,weekday,18.0,April
312e9847-71f0-4bfe-a280-ddc022d58931,2024-04-01 18:22:00,2024-04-01 18:33:00,IEC_62196_T2_COMBO,21.119,CHARGE_CARD,119917400,5000199,50112,0.189722222,0.790509259,4,Spring,Monday,18,380.142,18,weekday,18.0,April
6a25c8f2-82e5-47b1-a069-bbd08d698308,2024-04-01 18:44:00,2024-04-01 20:01:00,IEC_62196_T2_COMBO,55.765,CUSTOMER,1351834,5000197,50112,1.295833333,5.399305556,4,Spring,Monday,18,1003.77,18,weekday,18.0,April
31a73388-b061-4204-be01-dadd91147e2e,2024-04-01 19:53:00,2024-04-01 20:41:00,IEC_62196_T2_COMBO,15.947,CUSTOMER,1280671,5000194,50112,0.796111111,3.31712963,4,Spring,Monday,19,302.993,19,weekday,19.0,April
54d1f1fb-8e6f-48cb-85ba-a34add5400d4,2024-04-01 21:08:00,2024-04-01 21:42:00,IEC_62196_T2_COMBO,54.092,CHARGE_CARD,95696189,5000199,50112,0.564166667,2.350694444,4,Spring,Monday,19,1027.748,21,weekday,19.0,April
8c036cfe-cbc3-4034-8e2f-6b7ba0eb7ece,2024-04-01 21:40:00,2024-04-01 22:12:00,CHADEMO,9.49,CUSTOMER,1189444,5000195,50112,0.518333333,2.159722222,4,Spring,Monday,19,180.31,21,weekday,19.0,April
2820b533-f5e4-4e9b-b700-fceb16787cc1,2024-04-01 21:44:00,2024-04-01 22:23:00,IEC_62196_T2_COMBO,31.569,CUSTOMER,1208763,5000198,50112,0.650277778,2.709490741,4,Spring,Monday,19,599.811,21,weekday,19.0,April
f5a7d9d9-a5aa-4376-bad2-f496eced8fcc,2024-04-02 01:53:00,2024-04-02 01:59:00,IEC_62196_T2_COMBO,7.182,CUSTOMER,1348205,5000199,50112,0.105277778,0.438657407,4,Spring,Tuesday,17,122.094,1,weekday,17.0,April
3df53067-080f-43f8-abd0-a685c43cdc63,2024-04-02 03:03:00,2024-04-02 03:38:00,IEC_62196_T2_COMBO,27.529,CUSTOMER,1348205,5000198,50112,0.581944444,2.424768519,4,Spring,Tuesday,19,523.051,3,weekday,19.0,April
2049eccc-3551-461f-87f0-fab217ab12de,2024-04-02 05:01:00,2024-04-02 06:15:00,IEC_62196_T2_COMBO,50.648,CUSTOMER,1335814,5000196,50112,1.234722222,5.144675926,4,Spring,Tuesday,19,962.312,5,weekday,19.0,April
186fca67-9edf-4484-a1d2-bccd4826d333,2024-04-02 06:39:00,2024-04-02 07:13:00,IEC_62196_T2_COMBO,11.267,CHARGE_CARD,43498313,5000198,50112,0.558611111,2.327546296,4,Spring,Tuesday,21,236.607,6,weekday,21.0,April
4ea61832-136e-4478-8752-151e7d6b59ec,2024-04-02 07:39:00,2024-04-02 08:10:00,IEC_62196_T2_COMBO,25.244,CUSTOMER,1348205,5000198,50112,0.513888889,2.141203704,4,Spring,Tuesday,21,530.124,7,weekday,21.0,April
f3f20999-1207-4a8c-ac57-a244cb2c38ad,2024-04-02 08:24:00,2024-04-02 09:44:00,IEC_62196_T2_COMBO,51.693,CHARGE_CARD,64047803,5000194,50112,1.32,5.5,4,Spring,Tuesday,21,1085.553,8,weekday,21.000000000000004,April
766254af-af53-437d-a5ef-160c4552d3e9,2024-04-02 10:08:00,2024-04-02 10:29:00,IEC_62196_T2_COMBO,21.12,CUSTOMER,1241671,5000198,50112,0.3575,1.489583333,4,Spring,Tuesday,21,443.52,10,weekday,20.999999999999996,April
d314e887-d9f5-4ce3-9068-24f3c1328d68,2024-04-02 10:15:00,2024-04-02 11:38:00,IEC_62196_T2_COMBO,62.448,CHARGE_CARD,52939998,5000196,50112,1.368611111,5.702546296,4,Spring,Tuesday,20,1248.96,10,weekday,20.0,April
21873592-31fb-43eb-ba71-391b069d8559,2024-04-02 10:17:00,2024-04-02 11:02:00,IEC_62196_T2_COMBO,32.646,CUSTOMER,1347862,5000199,50112,0.750833333,3.128472222,4,Spring,Tuesday,20,652.92,10,weekday,20.0,April
8f971493-d57c-4b5c-9749-a940c2ebd6db,2024-04-02 12:13:00,2024-04-02 12:27:00,IEC_62196_T2_COMBO,7.598,CUSTOMER,1323390,5000196,50112,0.234166667,0.975694444,4,Spring,Tuesday,20,151.96,12,weekday,20.0,April
edb4b786-8edb-44f9-839a-a2df9e91b58c,2024-04-02 12:28:00,2024-04-02 12:49:00,IEC_62196_T2_COMBO,16.097,CUSTOMER,1334160,5000198,50112,0.360277778,1.501157407,4,Spring,Tuesday,19,305.843,12,weekday,19.0,April
b47f3fe8-af7e-4bb1-97d7-9f462ef6439c,2024-04-02 12:36:00,2024-04-02 13:35:00,IEC_62196_T2_COMBO,37.989,CUSTOMER,1337860,5000197,50112,0.982222222,4.092592593,4,Spring,Tuesday,19,721.791,12,weekday,19.000000000000004,April
6f5b4869-88b7-437c-b63d-aec269b2d452,2024-04-02 13:12:00,2024-04-02 14:12:00,IEC_62196_T2_COMBO,13.478,CUSTOMER,1307154,5000198,50112,1.000833333,4.170138889,4,Spring,Tuesday,19,256.082,13,weekday,19.0,April
4e921cf2-5ccd-45c3-ac16-31af43c49e83,2024-04-02 13:12:00,2024-04-02 14:09:00,IEC_62196_T2_COMBO,23.469,CUSTOMER,1228643,5000195,50112,0.945833333,3.940972222,4,Spring,Tuesday,19,445.911,13,weekday,19.0,April
79dcc0f7-cea0-43c7-8ee3-43f8deb57d3b,2024-04-02 14:45:00,2024-04-02 15:35:00,IEC_62196_T2_COMBO,32.099,CHARGE_CARD,118792970,5000199,50112,0.823888889,3.43287037,4,Spring,Tuesday,18,577.782,14,weekday,18.000000000000004,April
ee5900d1-3a0c-498c-b527-8a9775f5535a,2024-04-02 15:12:00,2024-04-02 15:44:00,IEC_62196_T2_COMBO,46.264,CUSTOMER,1228108,5000198,50112,0.536666667,2.236111111,4,Spring,Tuesday,18,832.752,15,weekday,17.999999999999996,April
1e619310-3e64-48e9-8e3c-c3ced73dbc9c,2024-04-02 15:20:00,2024-04-02 15:36:00,IEC_62196_T2_COMBO,13.232,CUSTOMER,1320682,5000197,50112,0.27,1.125,4,Spring,Tuesday,19,251.408,15,weekday,19.0,April
963bbbf1-c5e0-44be-ab18-dd4e9c399171,2024-04-02 16:02:00,2024-04-02 16:16:00,IEC_62196_T2_COMBO,22.618,CUSTOMER,1249841,5000198,50112,0.241666667,1.006944444,4,Spring,Tuesday,19,429.742,16,weekday,19.000000000000004,April
32ccb263-65fb-4363-a47f-3f4ddc094695,2024-04-02 16:57:00,2024-04-02 20:22:00,IEC_62196_T2,10.98,CUSTOMER,1352110,5000194,50112,3.404166667,14.18402778,4,Spring,Tuesday,19,208.62,16,weekday,19.0,April
904ba931-0e43-4493-a0f5-29cd1318cb4b,2024-04-02 16:59:00,2024-04-02 17:11:00,IEC_62196_T2_COMBO,13.334,ANONYMOUS,26083920,5000199,50112,0.199444444,0.831018519,4,Spring,Tuesday,19,253.346,16,weekday,19.0,April
cad81f90-1150-478a-ab44-fc2748c7b533,2024-04-02 16:59:00,2024-04-02 17:22:00,IEC_62196_T2_COMBO,18.231,CUSTOMER,1228108,5000196,50112,0.379166667,1.579861111,4,Spring,Tuesday,19,346.389,16,weekday,19.0,April
5d285dbe-2b35-4d6c-b8c1-bedfb3313039,2024-04-02 17:00:00,2024-04-02 17:10:00,IEC_62196_T2_COMBO,16.518,CHARGE_CARD,27001587,5000198,50112,0.160833333,0.670138889,4,Spring,Tuesday,19,313.842,17,weekday,19.0,April
851e589e-0f95-4cfb-9156-581aa03ae3fb,2024-04-02 17:17:00,2024-04-02 17:46:00,IEC_62196_T2_COMBO,15.686,CHARGE_CARD,27381840,5000198,50112,0.483611111,2.015046296,4,Spring,Tuesday,18,282.348,17,weekday,18.0,April
0a4d975e-55ae-40a3-a489-d9e70f05bd7d,2024-04-02 17:17:00,2024-04-02 19:15:00,IEC_62196_T2,11.9,CUSTOMER,1319251,5000197,50112,1.964722222,8.186342593,4,Spring,Tuesday,18,214.2,17,weekday,18.0,April
a9146b56-611a-43c9-8b46-ce006cbdbb1c,2024-04-02 18:40:00,2024-04-02 19:35:00,IEC_62196_T2_COMBO,39.518,CUSTOMER,1333939,5000198,50112,0.91,3.791666667,4,Spring,Tuesday,19,750.842,18,weekday,19.0,April
bcad6796-ded1-4e63-8fbb-9ab84bc66c1c,2024-04-02 19:52:00,2024-04-02 20:23:00,IEC_62196_T2_COMBO,50.678,CUSTOMER,1211520,5000198,50112,0.5125,2.135416667,4,Spring,Tuesday,18,912.204,19,weekday,18.0,April
e06d95db-be50-4f54-8d05-a7dbb21f4407,2024-04-02 20:47:00,2024-04-02 20:53:00,IEC_62196_T2_COMBO,13.711,CHARGE_CARD,30887286,5000198,50112,0.101388889,0.422453704,4,Spring,Tuesday,18,246.798,20,weekday,18.0,April
308818d6-0853-46d6-ab67-84dc9d3b26d4,2024-04-02 21:01:00,2024-04-02 21:39:00,IEC_62196_T2_COMBO,36.195,CUSTOMER,1237872,5000199,50112,0.6325,2.635416667,4,Spring,Tuesday,18,651.51,21,weekday,18.0,April
e1c82f6b-406b-4aee-9fd9-55058d34553d,2024-04-02 21:46:00,2024-04-02 22:38:00,IEC_62196_T2_COMBO,41.519,CUSTOMER,1352189,5000195,50112,0.875555556,3.648148148,4,Spring,Tuesday,15,622.785,21,weekday,15.0,April
b1c09320-3577-4fbb-8d4e-d2566e499160,2024-04-02 22:14:00,2024-04-02 23:09:00,IEC_62196_T2_COMBO,32.567,CUSTOMER,1208763,5000198,50112,0.914444444,3.810185185,4,Spring,Tuesday,15,488.505,22,weekday,15.0,April
fbf50d8e-275d-415b-ade6-ce7a3eddec0f,2024-04-03 00:46:00,2024-04-03 01:07:00,IEC_62196_T2_COMBO,21.152,CUSTOMER,1348205,5000198,50112,0.356666667,1.486111111,4,Spring,Wednesday,14,296.128,0,weekday,13.999999999999998,April
9e8d6d62-072a-40b5-b146-b7ca4e5c65b9,2024-04-03 04:59:00,2024-04-03 06:30:00,IEC_62196_T2_COMBO,50.576,CUSTOMER,1335814,5000199,50112,1.514166667,6.309027778,4,Spring,Wednesday,13,657.488,4,weekday,13.000000000000002,April
a18c939e-2f18-409d-bb0e-06cff6be05f7,2024-04-03 06:27:00,2024-04-03 07:15:00,IEC_62196_T2_COMBO,42.967,CUSTOMER,1186838,5000198,50112,0.798888889,3.328703704,4,Spring,Wednesday,13,558.571,6,weekday,13.000000000000002,April
0902e04e-3720-4fd8-b411-2f4bf98a9abd,2024-04-03 06:54:00,2024-04-03 07:42:00,IEC_62196_T2_COMBO,26.026,CHARGE_CARD,43498313,5000196,50112,0.791388889,3.297453704,4,Spring,Wednesday,12,312.312,6,weekday,12.0,April
ff144f3e-c08a-4b72-8b5e-1314288eb10e,2024-04-03 07:39:00,2024-04-03 07:50:00,IEC_62196_T2_COMBO,6.695,CHARGE_CARD,31867198,5000199,50112,0.176666667,0.736111111,4,Spring,Wednesday,11,73.645,7,weekday,10.999999999999998,April
c305d5e5-e405-45d8-803f-c98c7717d367,2024-04-03 08:02:00,2024-04-03 09:26:00,IEC_62196_T2_COMBO,54.495,CUSTOMER,1231682,5000199,50112,1.399722222,5.832175926,4,Spring,Wednesday,11,599.445,8,weekday,11.000000000000002,April
4460e381-7095-47e6-b3f8-0845f8e1d7aa,2024-04-03 08:28:00,2024-04-03 08:54:00,IEC_62196_T2_COMBO,20.694,ANONYMOUS,26095413,5000198,50112,0.419444444,1.747685185,4,Spring,Wednesday,12,248.328,8,weekday,12.0,April
2e70195a-9750-4a67-81b2-ce7eab9bf16a,2024-04-03 09:01:00,2024-04-03 10:54:00,IEC_62196_T2_COMBO,66.351,CUSTOMER,1092458,5000198,50112,1.888611111,7.869212963,4,Spring,Wednesday,13,862.563,9,weekday,13.0,April
2e22017d-ecf7-44c1-9882-b5f941993ccb,2024-04-03 09:09:00,2024-04-03 09:29:00,IEC_62196_T2_COMBO,15.925,CUSTOMER,1347862,5000197,50112,0.327777778,1.365740741,4,Spring,Wednesday,13,207.025,9,weekday,13.0,April
4bbfb40f-ac6d-4557-a29f-b5ef8330c225,2024-04-03 09:30:00,2024-04-03 10:13:00,IEC_62196_T2_COMBO,43.639,CUSTOMER,1347862,5000199,50112,0.707222222,2.946759259,4,Spring,Wednesday,14,610.946,9,weekday,14.0,April
72ec0750-af67-4d2d-85a4-a1046b1d1b1e,2024-04-03 10:24:00,2024-04-03 11:03:00,IEC_62196_T2_COMBO,30.102,CUSTOMER,1288883,5000199,50112,0.641666667,2.673611111,4,Spring,Wednesday,15,451.53,10,weekday,14.999999999999998,April
a020590f-b7f7-4b99-86e3-3ed61d207b87,2024-04-03 11:10:00,2024-04-03 11:42:00,IEC_62196_T2_COMBO,58.924,CUSTOMER,1199992,5000199,50112,0.525833333,2.190972222,4,Spring,Wednesday,16,942.784,11,weekday,16.0,April
e0b2be53-50c9-4b46-b76a-1b5426400722,2024-04-03 11:27:00,2024-04-03 12:03:00,IEC_62196_T2_COMBO,42.966,CUSTOMER,1262409,5000198,50112,0.610833333,2.545138889,4,Spring,Wednesday,16,687.456,11,weekday,16.0,April
9502156f-08e7-445b-a6a1-52b760f1e94e,2024-04-03 11:52:00,2024-04-03 12:36:00,IEC_62196_T2_COMBO,17.056,CHARGE_CARD,78342900,5000197,50112,0.739444444,3.081018519,4,Spring,Wednesday,17,289.952,11,weekday,17.0,April
fec4d937-ccf5-43ec-bbda-958f00287537,2024-04-03 11:53:00,2024-04-03 13:30:00,IEC_62196_T2_COMBO,68.916,CUSTOMER,1352315,5000196,50112,1.628611111,6.78587963,4,Spring,Wednesday,17,1171.572,11,weekday,17.0,April
